,Standard Deviation,Mean,Peak-to-Peak,No of Peaks
777,0.3220646451214074,0.0004972584056374967,1.8717498010025606,[59 82]
778,0.29896909968155777,0.0009528015398704783,1.6974624485281842,[52 80]
779,0.3235134856365361,0.001227443235952348,1.8139524031633423,[59 84]
780,0.30662860193667246,0.00168852308590851,1.8228061413742247,[48 59 82]
781,0.32049548921229404,0.0011418191034149783,1.8483028431590642,[56 85]
782,0.2824302631754634,0.000923677470833886,1.6550159782738352,[54 82]
783,0.30805996104338595,0.0010313593951457025,1.8022138875068636,[55 81]
784,0.33219566343957274,0.0010384551725755985,1.9085716525553484,[55 80]
785,0.3808673124060986,0.0007556657052467833,1.9440958711366618,[32 54 81]
786,0.31186332572004877,0.0009350562714074507,1.7752495391017828,[55 82]
787,0.3180176196636294,0.0010398919830211717,1.8390462834181842,[56 85]
788,0.33391470048233846,0.0013261428107503696,1.871435357458835,[59 82]
789,0.271940694946165,0.001352782022155647,1.5193801413377916,[55 78]
790,0.30897175717158876,0.0010118417813819683,1.7717504160175623,[56 82]
791,0.3314428329104307,0.0014486174002468948,1.920792570637862,[59 81]
792,0.3037112933254612,0.0013387349553411092,1.7783933083357155,[56 80]
793,0.3236939972273721,0.001290384507454487,1.8907704506372087,[59 82]
794,0.29855329588814233,0.0009324535698176095,1.6665353950473027,[55 84]
795,0.30741672907877854,0.0010228487462331421,1.7824478217007491,[55 82]
796,0.293272197850169,0.0005712060258291551,1.5829265718122763,[59 86]
797,0.30698994932270907,0.0009632154509789793,1.7685167942090207,[55 82]
798,0.2547292394199955,0.0009458463177030177,1.444297202400413,[55 75]
799,0.375383099069488,0.002397605857716096,1.931911662240732,[15 45 52 80]
800,0.30280817881340516,0.0006844836364071484,1.577734786212679,[63 82]
801,0.29381190727965173,0.0005337616037928677,1.6399692017382455,[59 82]
802,0.29864637576812425,0.0010573807844933567,1.4924911411778556,[55 80]
803,0.33215365300903843,0.0012529944049401475,1.936704927084851,[55 82]
804,0.27210432898133646,0.0011854275216132595,1.4922470692345808,[59 82]
805,0.2667585081441943,0.0012530613062600327,1.5244625837105328,[56 82]
806,0.32723951697114584,0.0012548714051466177,1.9621497687923861,[55 81]
807,0.29309607123664805,0.0006092135774904026,1.5409651291479087,[59 84]
808,0.30871183006029435,0.001038520215064404,1.8007483994424935,[55 81]
809,0.31591348628599303,0.0011234381185102433,1.527820870363434,[58 82]
810,0.32671344771479505,0.0008925372840672833,1.8075294244027975,[63 86]
811,0.3357714499120967,0.0012516994296763017,1.9960497076821895,[55 80]
812,0.31479388333471714,0.00132469497283291,1.8776708801466726,[55 80]
813,0.268122299787229,0.0007367322393206914,1.5240319770744288,[54 78]
814,0.33107744625644386,0.0012703455948792893,1.8511838694236897,[59 82]
815,0.2999718463355098,0.0014673409061991471,1.6925239410945527,[61 82]
816,0.32988550681255024,0.001739393577071678,1.7240817482306512,[50 61 82]
817,0.3052376166942631,0.0009308604197282381,1.748484936887482,[59 88]
818,0.32207369402892744,0.0012312289120986067,1.9140177795057451,[56 80]
819,0.3284184329036587,0.0013989427843309097,1.9124378981622319,[55 80]
820,0.3289968038480396,0.0013135235153452723,1.9293092151259645,[56 81]
821,0.32113084315338775,0.0009887500423548664,1.7664170334066274,[55 82]
822,0.3050443388814122,0.0009969121108594759,1.7965746276980727,[55 82]
823,0.3236871797063764,0.0006201909777383487,1.6948912986797882,[30 63 86]
824,0.282478406969302,0.0006883586366257746,1.428150143704125,[54]
825,0.294351914219723,0.0010086816141686092,1.6990043996387216,[55 84]
826,0.2877197901014777,0.0009963567227309071,1.7132650441454076,[55 84]
827,0.29785911053096087,0.0004374893638547196,1.6923585881688774,[63 82]
828,0.2987908318552508,0.0009288836496970594,1.709089981995156,[54 81]
829,0.29500157639914404,0.0016830055962310266,1.638559339924144,[48 56 80]
830,0.32789550841568355,0.0007038857449353257,1.776706576022092,[63 86]
831,0.2659890931320773,0.0012718852561011756,1.5247290385461723,[56 82]
832,0.3232024338071665,0.0013769821493735622,1.929716108950446,[55 80]
833,0.29596061187244954,0.0010935175073540715,1.7428430997152642,[55 78]
834,0.3155845467080151,0.0011794242596239418,1.7249913271581017,[61 85]
835,0.27950683465711385,0.0014738698804179756,1.5744312561805667,[55 78]
836,0.2819955259235892,0.0007100284188984795,1.531396408502467,[55 80]
837,0.33813452204626826,0.0014316665457503963,1.9996619795440433,[56 80]
838,0.2868832795683959,0.0009996863243810963,1.6807154266655138,[52 81]
839,0.30880756012095395,0.0010103932509634287,1.7727999911886532,[55 82]
840,0.30115599082803746,0.0010278553508713034,1.759552803276809,[54 75]
841,0.29651073129958455,0.0006136402475280296,1.6030836335264893,[59 86]
842,0.3085945763237011,0.001590588097130155,1.7559173472377738,[49 59 82]
843,0.2739580891815896,0.0006371147065535744,1.4860020512799703,[54 78]
844,0.33151917428081423,0.0015536730385240203,1.7346300190703587,[30 61 82]
845,0.339029548641535,0.0012961741357101308,1.8894468910336268,[59 82]
846,0.33506331089501307,0.0014528478148519222,1.955834166969301,[56 81]
847,0.33368665040126744,0.00047383513184769436,1.870553902439069,[59 82]
848,0.33423474833689704,0.000555420386855732,1.927277858126827,[59 82]
849,0.28787030735071056,0.0011250874704422911,1.6248907288942311,[52 63 85]
850,0.33056532053959914,0.0005094978371796739,1.8735502857623183,[59 82]
851,0.32252598228009194,0.001636856320405161,1.669177896732834,[51 61 85 99]
852,0.2579351632465826,0.00019653380610645352,1.3936797334203672,[59]
853,0.3229984697755222,0.0014170041478833132,1.8567926804013621,[56 80]
854,0.2731704682462368,0.0005428000028843078,1.484606609824311,[59 84]
855,0.2563329960250409,0.0008478951791910438,1.512991989424303,[55 81]
856,0.30004787795171806,0.0014470461868025374,1.7077653587847557,[49 59 82]
857,0.3592298743068712,0.0003609705743656894,1.958023441260897,[30 61 82]
858,0.29908161944435824,0.0009290541138755405,1.7002458556632936,[54 81]
859,0.29592773883633283,0.00097757306832222,1.760559151000187,[55 82]
860,0.3413824350402826,0.001523486162668781,1.9931259198487001,[59 82]
861,0.29361471856470955,0.0012846018877356578,1.704166255159515,[55 78]
862,0.2673145047119767,0.0009764091270835128,1.5108456946726276,[55 75]
863,0.2924301633784788,0.0009046288961630238,1.7165271187183548,[55 82]
864,0.3825362068654469,0.0017308775208243051,1.9925427919174936,[14 30 51 62 85]
865,0.32764030738911853,0.0011981360362666208,1.9562235146443272,[55 81]
866,0.2898204062976889,0.0009163489048817859,1.587384991883833,[59 85]
867,0.2983522260379913,0.001446970305359629,1.6670197133070435,[49 59 81]
868,0.3298290150593031,0.0012462024047684675,1.8460789080812736,[59 84]
